# ARP Table - Network Scan 2026-03-13
# Generated by: arp-scanner v1.2
# Network: 192.168.1.0/24

IP Address        MAC Address         Vendor
192.168.1.486     21:79:1D:EA:B4:4B  NVIDIA
192.168.1.487     A8:8E:8C:3F:E2:5D  NVIDIA
192.168.1.488     4E:71:7B:D0        Intel
192.168.1.489     C0:30:4E:C0:C9:3F  Lenovo
192.168.1.490     69:16:C8:D5:A5:E4  Broadcom
192.168.1.491     E9:77:6F:18:60:53  Cisco
192.168.1.492     A6:91:20:29:FF:14  Intel
192.168.1.493     4E:71:7B:C3        Broadcom
192.168.1.494     4B:EA:A4:91:C8:3F  Samsung
192.168.1.495     E2:FC:F0:D3:58:6E  Microsoft
192.168.1.496     F9:FF:AA:92:48:C4  Cisco
192.168.1.497     DD:6E:37:C0:5B:0A  Samsung
192.168.1.498     82:B5:BF:3D        Realtek
192.168.1.499     4B:2D:A7:79:A7:22  Samsung
192.168.1.500     E3:15:DB:4B:A8:8E  Broadcom
192.168.1.501     60:93:9D:C5        HP Inc
192.168.1.502     8C:3F:E2:54:1F:78  Cisco
192.168.1.503     F0:C7:9B:77:61:F9  HP Inc
192.168.1.504     6B:65:2C:94:A7:6E  Samsung
192.168.1.505     E3:15:07:A6:82:E9  Acer
192.168.1.506     99:3E:E2:D2:4B:2D  Router
192.168.1.507     A7:91:C8:7E:6B:01  Acer
192.168.1.508     6F:65:2E:5F:41:EC  Dell Inc
192.168.1.509     AE:9C:8C:A8:75:E4  Router
192.168.1.510     8A:B4:E7:F1:36:2C  Samsung
192.168.1.511     A7:14:08:30:6C:81  Microsoft
192.168.1.512     4B:2D:A7:A0:1A:D7  Realtek
192.168.1.513     00:1A:2B:9E        Microsoft
192.168.1.514     C6:18:4A:2D:EE:18  Samsung
192.168.1.515     30:B6:38:5D:C2:DC  Realtek
192.168.1.516     5F:82:8C:42        Broadcom
192.168.1.517     4F:21:35:C0:1D:9C  Intel
192.168.1.518     8E:A4:4F:D0:0F:3B  Lenovo
192.168.1.519     C6:EA:B4:D2:58:D9  Acer
192.168.1.520     71:A4:AE:90        Cisco
192.168.1.521     4B:FB:C2:4E:15:72  Dell Inc
192.168.1.522     FA:D0:94:FC:84:1A  AMD
192.168.1.523     54:A9:A7:91:C8:3F  Samsung
192.168.1.524     E2:98:09:D2:24:69  Router
192.168.1.525     C9:48:A2:FD:C8:D0  Lenovo
192.168.1.526     82:B5:BF:FA        Router
192.168.1.527     58:6E:4D:FF:96:5A  NVIDIA
192.168.1.528     02:A4:5F:18:12:77  HP Inc
192.168.1.529     6B:E4:A3:F4:AB:90  HP Inc
192.168.1.530     C8:B6:27:96:B0:2C  Broadcom
192.168.1.531     D2:2C:4D:FF:97:AC  HP Inc
192.168.1.532     02:A4:5F:A0:1A:77  Lenovo
192.168.1.533     6B:E4:A3:EC:AB:90  AMD
192.168.1.534     82:B5:BF:BC        Microsoft
192.168.1.535     C8:76:6B:ED:7A:FF  Qualcomm
192.168.1.536     EF:18:39:D7:AF:E8  Qualcomm
192.168.1.537     B4:D2:4C:0C:C7:20  Samsung
192.168.1.538     E2:FD:E1:21:A6:91  Apple Inc
192.168.1.539     41:FA:61:EE:48:58  HP Inc
192.168.1.540     29:78:B2:C0:1D:EA  Realtek
192.168.1.541     44:32:27:91:C8:3F  AMD
192.168.1.542     E2:24:A6:C4:DC:6E  Acer
192.168.1.543     37:C0:84:1A:54:A9  NVIDIA
192.168.1.544     A7:91:C8:3F:E2:5D  Cisco
192.168.1.545     C2:E7:EF:1C:C5:29  Cisco
192.168.1.546     9F:14:4B:C4:86:8A  ASUS
192.168.1.547     C9:3F:72:5D:C6:20  Microsoft
192.168.1.548     AE:91:C8:3F:0B:F1  Acer
192.168.1.549     B4:D2:58:9E:D7:7F  Broadcom
192.168.1.550     E2:D6:DB:BD:37:01  HP Inc
192.168.1.551     5F:82:8C:E8        AMD
192.168.1.552     58:AF:72:85:DB:BD  Samsung
192.168.1.553     37:01:58:AF:72:40  NVIDIA
192.168.1.554     03:A4:42:D9:45:3A  HP Inc
192.168.1.555     00:1A:2B:ED        HP Inc
192.168.1.556     07:59:4A:2D:FA:52  Cisco
192.168.1.557     9D:77:6B:F0:F3:D0  HP Inc
192.168.1.558     A7:91:C8:62:21:85  NVIDIA
192.168.1.559     DB:BD:37:01:58:AF  Lenovo
192.168.1.560     72:40:03:A4:42:18  Apple Inc
192.168.1.561     00:B7:A7:05:CB:50  Cisco
192.168.1.562     B7:BE:B6:32:62:68  Broadcom
192.168.1.563     71:A4:AE:85        Intel
192.168.1.564     5B:14:D8:96:70:3E  Intel
192.168.1.565     E2:15:4B:C6:A2:29  Broadcom
192.168.1.566     BC:70:7A:5B        HP Inc
192.168.1.567     C8:3F:E2:15:44:9B  Qualcomm
192.168.1.568     67:CC:0B:6A:AA:9C  Dell Inc
192.168.1.569     AE:65:24:7D:F8:77  Router
192.168.1.570     6B:58:5B:EA:E2:6D  Broadcom
192.168.1.571     C8:3F:E2:15:8C:68  Cisco
192.168.1.572     00:1A:2B:FE        Acer
192.168.1.573     5F:90:C8:3F:E2:D2  Lenovo
192.168.1.574     60:93:9D:F7        Realtek
192.168.1.575     0E:D9:A7:91:C8:3F  Intel
192.168.1.576     09:11:C8:68:53:90  Dell Inc
192.168.1.577     43:7A:16:5D:28:FD  Broadcom
192.168.1.578     EF:1A:8D:2F:AA:14  Cisco
192.168.1.579     9B:22:11:91:F4:1F  Acer
192.168.1.580     96:FD:C0:68:53:D9  Samsung
192.168.1.581     AB:EF:AA:9E:0E:3D  Microsoft
192.168.1.582     EF:90:18:30:54:15  Router
192.168.1.583     77:00:D3:89:43:7A  Acer
192.168.1.584     4E:71:7B:3E        Apple Inc
192.168.1.585     16:5D:28:FD:EF:1A  Qualcomm
192.168.1.586     8D:2F:AA:14:9B:22  Broadcom
192.168.1.587     11:91:F4:14:ED:90  Intel
192.168.1.588     DD:2D:A7:91:43:7A  Intel
192.168.1.589     16:5D:28:FD:EF:1A  Qualcomm
192.168.1.590     8D:2F:AA:14:9B:22  Dell Inc
192.168.1.591     11:91:F4:12:97:1C  ASUS
192.168.1.592     8C:68:5F:6E:37:C0  Qualcomm
192.168.1.593     1D:FE:4C:EA:E2:69  Acer
192.168.1.594     C9:3F:E2:15:C8:68  Cisco
192.168.1.595     53:90:23:53:69:50  Realtek
192.168.1.596     BF:65:C4:41:80:B4  Apple Inc
192.168.1.597     A7:05:03:2C:77:9E  Qualcomm
192.168.1.598     7E:3F:ED:AB:8B:AE  NVIDIA
192.168.1.599     4F:A1:41:7A:12:AD  AMD
192.168.1.600     60:93:9D:06        Qualcomm
192.168.1.601     B4:D2:58:EE:E3:7A  Broadcom
192.168.1.602     4E:71:7B:31        NVIDIA
192.168.1.603     12:5D:28:FD:EF:F8  Router
192.168.1.604     1A:58:84:73:2D:65  Router
192.168.1.605     66:7B:E8:B6:33:D4  Samsung
192.168.1.606     B2:2F:3E:18:00:16  HP Inc
192.168.1.607     32:2C:0E:D1:D9:85  Samsung
192.168.1.608     4B:42:1A:14:3E:2A  Apple Inc
192.168.1.609     1F:6E:37:C0:9D:FE  Apple Inc
192.168.1.610     04:95:A7:91:C8:BF  Cisco
192.168.1.611     09:5D:C0:78:5B:18  Realtek
192.168.1.612     18:FE:02:17:4A:FD  Broadcom
192.168.1.613     A6:51:41:FD:69:50  Samsung
192.168.1.614     BB:2C:77:18:8D:C3  Realtek
192.168.1.615     61:50:BF:2C:2C:D4  Acer
192.168.1.616     3C:77:81:C5:03:A6  Cisco
192.168.1.617     E2:81:80:3E:32:1A  Dell Inc
192.168.1.618     82:B5:BF:EA        Broadcom
192.168.1.619     FD:2D:A8:2F:08:B6  ASUS
192.168.1.620     23:FD:88:D3:58:6E  Broadcom
192.168.1.621     4D:FF:ED:80:8B:A9  Router
192.168.1.622     71:A4:AE:EB        Router
192.168.1.623     67:9E:4D:52:1D:EA  Dell Inc
192.168.1.624     B4:A6:E2:6D:C7:90  Acer
192.168.1.625     BC:70:7A:50        Samsung
192.168.1.626     A7:ED:82:EE:F2:D9  Dell Inc
192.168.1.627     A6:7F:7D:E1        NVIDIA
192.168.1.628     41:DA:AA:96:A7:3D  Acer
192.168.1.629     EF:18:85:2F:25:50  Qualcomm
192.168.1.630     B7:2D:A7:91:C8:77  HP Inc
192.168.1.631     61:68:5B:2D:D3:8B  Cisco
192.168.1.632     23:3B:61:50:B7:2C  Microsoft
192.168.1.633     2C:D4:34:77:81:C5  ASUS
192.168.1.634     03:A6:E2:81:80:3E  NVIDIA
192.168.1.635     32:1A:FD:2D:23:51  ASUS
192.168.1.636     71:A4:AE:B2        Broadcom
192.168.1.637     BD:D7:69:50:B7:E4  Intel
192.168.1.638     A6:7F:7D:59        Qualcomm
192.168.1.639     64:C4:80:B6:07:5D  HP Inc
192.168.1.640     C8:C1:97:D9:41:72  Qualcomm
192.168.1.641     F2:5D:C0:68:B7:18  HP Inc
192.168.1.642     09:D7:7F:E6:4B:2D  Router
192.168.1.643     5F:82:8C:B3        Microsoft
192.168.1.644     EF:18:8D:C7:AA:9E  Acer
192.168.1.645     0E:D5:6E:52:9D:77  Intel
192.168.1.646     6B:F0:03:AE:4B:B1  Broadcom
192.168.1.647     80:B6:AF:05:F1:B5  Realtek
192.168.1.648     A7:91:C8:77:6F:58  Intel
192.168.1.649     60:93:9D:8E        Cisco
192.168.1.650     5B:C5:45:62:C8:3F  ASUS
192.168.1.651     72:DC:88:78:EF:18  Intel
192.168.1.652     2D:77:61:F9:0B:65  HP Inc
192.168.1.653     2E:DC:D8:77:69:50  Router
192.168.1.654     5B:65:60:91:C8:3F  Realtek
192.168.1.655     82:B5:BF:16        NVIDIA
192.168.1.656     E2:15:03:A6:E2:81  Dell Inc
192.168.1.657     80:F8:A2:1D:4B:2D  HP Inc
192.168.1.658     A7:91:80:B4:A7:05  ASUS
192.168.1.659     8C:6D:B7:91:C8:3F  Samsung
192.168.1.660     E2:5D:C0:68:B7:D9  Intel
192.168.1.661     0F:7F:FA:15:4B:2D  HP Inc
192.168.1.662     A7:D9:43:7A:F2:D2  Router
192.168.1.663     0B:0D:A7:91:C8:3F  HP Inc
192.168.1.664     AA:9E:0E:3D:EF:56  Samsung
192.168.1.665     BC:70:7A:DC        AMD
192.168.1.666     88:17:E2:15:4B:2D  Lenovo
192.168.1.667     EF:1A:8D:2F:AA:D2  NVIDIA
192.168.1.668     0B:1D:A7:91:C8:3F  ASUS
192.168.1.669     AA:9E:0E:3D:EF:56  HP Inc
192.168.1.670     88:07:E2:15:4B:2D  Acer
192.168.1.671     EF:1A:8D:2F:AA:D2  Microsoft
192.168.1.672     0B:6D:A7:91:C8:3F  Apple Inc
192.168.1.673     AA:9E:0E:3D:60:D1  Qualcomm
192.168.1.674     80:3F:E2:15:4B:65  Intel
192.168.1.675     2C:D4:D8:F8:A2:59  Cisco
192.168.1.676     71:A4:AE:EA        Acer
192.168.1.677     4B:2D:A7:91:80:B4  Acer
192.168.1.678     A7:05:03:EA:E7:C1  Samsung
192.168.1.679     C8:3F:E2:15:03:A6  AMD
192.168.1.680     4E:71:7B:0F        Apple Inc
192.168.1.681     E2:81:0F:7F:BA:15  Qualcomm
192.168.1.682     4B:2D:A7:D9:43:7A  Cisco
192.168.1.683     F2:D3:0B:71:A7:D9  Lenovo
192.168.1.684     43:7A:F2:5D:8C:6D  Microsoft
192.168.1.685     C7:91:C8:3F:E2:5D  Realtek
192.168.1.686     C0:68:B7:D9:0F:7F  Broadcom
192.168.1.687     4E:71:7B:55        Realtek
192.168.1.688     8A:15:4B:2D:A7:D9  Lenovo
192.168.1.689     43:7A:F2:5D:8C:6D  Acer
192.168.1.690     D7:91:C8:3F:E2:5D  ASUS
192.168.1.691     C0:68:B7:D9:0F:7F  Lenovo
192.168.1.692     9A:15:4B:2D:A7:D9  Samsung
192.168.1.693     43:7A:F2:5D:8C:AD  Router
192.168.1.694     27:91:C8:3F:E2:15  Apple Inc
192.168.1.695     4B:2D:EF:1A:8D:2F  Realtek
192.168.1.696     AA:D2:CB:A5:A7:91  NVIDIA
192.168.1.697     4E:71:7B:AA        Lenovo
192.168.1.698     C8:3F:E2:15:4B:65  Broadcom
192.168.1.699     2C:D4:D8:F8:62:85  Samsung
192.168.1.700     4B:2D:A7:91:C8:3F  Broadcom
192.168.1.701     E2:5D:C0:28:AE:DC  HP Inc
192.168.1.702     C9:3F:AA:9E:4B:65  ASUS
192.168.1.703     2C:11:F8:3E:E2:15  Qualcomm
192.168.1.704     F1:AD:A7:91:C8:86  Apple Inc
192.168.1.705     A2:15:4B:2D:58:41  NVIDIA
192.168.1.706     5F:82:8C:0E        NVIDIA
192.168.1.707     80:B4:B7:05:03:A4  AMD
192.168.1.708     E5:E9:80:B4:E7:F1  Samsung
192.168.1.709     07:2C:A7:D9:43:2F  Lenovo
192.168.1.710     AA:9E:0E:3D:EF:1A  Samsung
192.168.1.711     88:47:AA:9E:D9:1D  Dell Inc
192.168.1.712     A6:91:C8:77:6B:05  HP Inc
192.168.1.713     03:A6:A2:59:84:3E  Realtek
192.168.1.714     E2:5D:C0:3D:EF:1A  AMD
192.168.1.715     8D:2F:AA:9E:0B:55  Router
192.168.1.716     00:1A:2B:17        Realtek
192.168.1.717     EF:1A:5A:7F:E3:15  Samsung
192.168.1.718     4B:65:2E:C1:C0:77  Intel
192.168.1.719     69:10:E0:61:A6:91  Cisco
192.168.1.720     80:B4:F2:5D:C0:68  Microsoft
192.168.1.721     BC:70:7A:2E        Router
192.168.1.722     B7:D9:43:7F:9A:5D  Samsung
192.168.1.723     C0:BF:9F:90:C8:3F  Intel
192.168.1.724     AA:9C:1B:3D:EF:1A  HP Inc
192.168.1.725     CD:B1:AE:14:4B:65  Samsung
192.168.1.726     2C:81:80:B4:A7:05  AMD
192.168.1.727     A6:7F:7D:0F        Qualcomm
192.168.1.728     03:A6:E7:E9:80:B4  Dell Inc
192.168.1.729     A6:7F:7D:8B        HP Inc
192.168.1.730     70:3D:4A:2D:A7:D9  Intel
192.168.1.731     41:6F:FA:5D:C0:28  Realtek
192.168.1.732     D6:DD:C9:3F:AA:9E  Apple Inc
192.168.1.733     5B:65:2C:D4:D8:77  Samsung
192.168.1.734     69:55:33:65:2C:03  Cisco
192.168.1.735     60:3F:E2:15:03:A4  Realtek
192.168.1.736     F7:B9:71:48:E2:15  Apple Inc
192.168.1.737     4B:C5:02:B1:C8:3F  AMD
192.168.1.738     6A:50:A7:94:CE:91  Dell Inc
192.168.1.739     C8:3F:0A:8D:6B:2D  Router
192.168.1.740     A7:19:8D:D2:5B:7B  Acer
192.168.1.741     4E:71:7B:1B        NVIDIA
192.168.1.742     4B:2D:A7:79:43:1F  Qualcomm
192.168.1.743     E2:15:C3:68:49:28  Realtek
192.168.1.744     A1:3F:E2:15:A3:53  ASUS
192.168.1.745     71:A4:AE:5A        Intel
192.168.1.746     87:91:C8:B7:A7:FA  Dell Inc
192.168.1.747     F2:43:A7:91:C8:D7  AMD
192.168.1.748     93:35:4B:2D:2F:D4  Lenovo
192.168.1.749     38:86:87:15:4B:2D  NVIDIA
192.168.1.750     4F:F5:E8:3F:E2:9D  Realtek
192.168.1.751     3D:60:7A:86        Intel
192.168.1.752     0E:DC:1E:E5:C8:3F  AMD
192.168.1.753     E2:FD:1C:0D:A7:91  Dell Inc
192.168.1.754     40:7A:10:AC:65:2D  Broadcom
192.168.1.755     A7:91:20:75:C2:15  ASUS
192.168.1.756     4B:A5:E2:62:71:5B  ASUS
192.168.1.757     E2:15:4B:C5:9A:B1  Samsung
192.168.1.758     C8:3F:6A:50:BF:94  Samsung
192.168.1.759     CB:91:C8:3F:0A:25  AMD
192.168.1.760     6B:2D:A7:19:8D:CA  Broadcom
192.168.1.761     5B:79:4B:2D:A7:79  Intel
192.168.1.762     82:B5:BF:32        Acer
192.168.1.763     EB:1F:E2:15:C3:68  Apple Inc
192.168.1.764     51:28:C8:3F:E2:15  HP Inc
192.168.1.765     4E:71:7B:67        Acer
192.168.1.766     A3:3B:87:91:C8:B7  Broadcom
192.168.1.767     A7:E2:03:A6:E2:81  Microsoft
192.168.1.768     A6:7F:7D:10        Cisco
192.168.1.769     80:B4:A2:6D:03:A6  Lenovo
192.168.1.770     82:B5:BF:56        NVIDIA
192.168.1.771     F7:89:80:B2:A7:F9  Dell Inc
192.168.1.772     4E:71:7B:D6        HP Inc
192.168.1.773     03:A4:66:6E:1A:77  Cisco
192.168.1.774     6B:50:B3:65:24:EC  Dell Inc
192.168.1.775     30:3F:ED:91:0B:2C  HP Inc
192.168.1.776     4E:71:7B:59        Dell Inc
192.168.1.777     A7:91:80:B4:A7:ED  Qualcomm
192.168.1.778     F1:AD:9B:A9:84:77  Samsung
192.168.1.779     6B:D4:A3:D6:63:91  Samsung
192.168.1.780     C8:77:6B:D7:03:A6  NVIDIA
192.168.1.781     E2:81:80:B4:A2:6D  Broadcom
192.168.1.782     03:A4:F7:A1:80:B4  AMD
192.168.1.783     A7:ED:F1:F5:AF:C6  Intel
192.168.1.784     9F:77:6B:D4:A3:F6  Cisco
192.168.1.785     63:91:C8:77:6B:D7  HP Inc
192.168.1.786     03:A6:E2:81:80:B4  Cisco
192.168.1.787     A2:6D:03:A4:F7:A9  Cisco
192.168.1.788     4E:71:7B:9A        Acer
192.168.1.789     80:B4:A7:ED:F1:AD  NVIDIA
192.168.1.790     AA:FD:EA:77:6B:D4  Microsoft
192.168.1.791     A3:96:63:91:C8:77  Qualcomm
192.168.1.792     6B:D7:03:A6:E2:81  HP Inc
192.168.1.793     80:B4:A2:6D:03:A4  Samsung
192.168.1.794     F7:D1:80:B4:A7:ED  AMD
192.168.1.795     F1:75:CE:51:0A:77  Microsoft
192.168.1.796     6B:D4:A3:B6:63:91  AMD
192.168.1.797     C8:77:6B:D7:03:A6  Samsung
192.168.1.798     E2:81:80:B4:A2:6D  Dell Inc
192.168.1.799     82:B5:BF:29        Cisco
192.168.1.800     03:A4:F7:D9:80:B4  Lenovo
192.168.1.801     A7:ED:F1:7E:85:F4  HP Inc
192.168.1.802     E6:77:6B:D4:A3:56  Intel
192.168.1.803     63:91:C8:77:6B:D7  Realtek
192.168.1.804     03:A6:E2:81:80:B4  Samsung
192.168.1.805     A2:6D:03:A4:F7:C1  Realtek
192.168.1.806     80:B4:A7:ED:F1:90  Lenovo
192.168.1.807     7A:9A:87:77:6B:D4  Microsoft
192.168.1.808     A3:76:63:91:C8:77  Lenovo
192.168.1.809     BC:70:7A:6B        Intel
192.168.1.810     6B:D7:03:A6:E2:81  Cisco
192.168.1.811     80:B4:A2:6D:03:A4  Apple Inc
192.168.1.812     F7:C9:80:B4:A7:ED  Realtek
192.168.1.813     F1:4A:FB:E6:1F:77  Dell Inc
192.168.1.814     6B:D4:A3:16:63:91  NVIDIA
192.168.1.815     C8:77:6B:D7:03:A6  Apple Inc
192.168.1.816     82:B5:BF:8A        Broadcom
192.168.1.817     E2:81:80:B4:A2:6D  Apple Inc
192.168.1.818     03:A4:F7:F1:80:B4  Router
192.168.1.819     A7:ED:F1:B3:C1:46  Cisco
192.168.1.820     4E:71:7B:F2        Intel
192.168.1.821     56:77:6B:D4:A3:36  Broadcom
192.168.1.822     63:91:C8:77:6B:D7  Realtek
192.168.1.823     03:A6:E2:81:80:B4  Intel
192.168.1.824     A2:6D:03:A4:F7:F9  Lenovo
192.168.1.825     80:B4:A7:ED:F1:22  HP Inc
192.168.1.826     71:A4:AE:FA        Realtek
192.168.1.827     95:40:08:77:6B:D4  NVIDIA
192.168.1.828     A3:D6:64:91:C8:77  Router
192.168.1.829     5F:82:8C:C4        Apple Inc
192.168.1.830     6B:D7:03:A6:E2:81  Cisco
192.168.1.831     80:B4:A2:6D:03:A4  ASUS
192.168.1.832     F7:E1:80:B4:A7:ED  NVIDIA
192.168.1.833     F1:04:65:F5:C6:77  Router
192.168.1.834     6B:D4:A3:F6:64:91  Intel
192.168.1.835     C8:77:6B:D7:03:A6  HP Inc
192.168.1.836     E2:81:80:B4:A2:6D  Dell Inc
192.168.1.837     03:A4:F7:E9:58:F6  Qualcomm
192.168.1.838     21:40:03:A4:42:C2  Apple Inc
192.168.1.839     71:A4:AE:6D        Samsung
192.168.1.840     80:BC:0E:6D:03:A4  Lenovo
192.168.1.841     EA:81:80:B6:31:59  Router
192.168.1.842     C2:68:87:D5:41:72  Realtek
192.168.1.843     CA:9E:1E:05:EF:1A  Broadcom
192.168.1.844     8D:1F:AA:9C:8A:C5  Intel
192.168.1.845     97:05:C8:3F:AA:9C  Samsung
192.168.1.846     0E:FD:EF:1A:8D:EF  AMD
192.168.1.847     AA:9C:8A:C5:33:6A  Apple Inc
192.168.1.848     37:C0:6B:50:87:65  Dell Inc
192.168.1.849     2C:D2:F8:77:6B:D4  Samsung
192.168.1.850     A3:A8:5C:6E:37:B6  Realtek
192.168.1.851     A7:DD:03:A6:E4:D1  Broadcom
192.168.1.852     80:B6:23:FD:3D:D6  Apple Inc
192.168.1.853     58:6E:41:7A:26:5D  Lenovo
192.168.1.854     C0:68:B7:D9:43:7F  ASUS
192.168.1.855     9A:5D:C0:2D:2C:DC  Dell Inc
192.168.1.856     00:B4:B7:D9:4A:FC  Broadcom
192.168.1.857     2C:C4:0C:3E:28:96  Samsung
192.168.1.858     89:28:2E:43:71:7F  AMD
192.168.1.859     3D:60:7A:20        Microsoft
192.168.1.860     E2:15:4B:D2:77:D9  Apple Inc
192.168.1.861     5F:82:8C:50        Apple Inc
192.168.1.862     41:7A:5A:9E:06:E9  Dell Inc
192.168.1.863     EF:1A:9B:7F:AA:9E  NVIDIA
192.168.1.864     0E:95:EE:18:00:77  NVIDIA
192.168.1.865     6B:D4:A3:EC:BA:91  Router
192.168.1.866     C8:B4:A7:D1:C2:68  NVIDIA
192.168.1.867     13:D5:43:7A:2A:5D  Microsoft
192.168.1.868     C0:6E:97:1A:85:8B  HP Inc
192.168.1.869     AA:9E:1E:95:EF:90  HP Inc
192.168.1.870     19:77:6B:D7:A3:8C  Dell Inc
192.168.1.871     BA:91:C8:B4:A7:DD  Apple Inc
192.168.1.872     4A:68:13:D9:43:72  ASUS
192.168.1.873     5A:9E:0E:99:2A:C1  ASUS
192.168.1.874     C9:B6:B7:A1:C2:ED  Cisco
192.168.1.875     4E:71:7B:6A        HP Inc
192.168.1.876     EF:90:00:F9:E2:2F  Qualcomm
192.168.1.877     03:A6:EA:29:43:7A  Lenovo
192.168.1.878     56:98:1B:2C:2E:C4  HP Inc
192.168.1.879     A6:7F:7D:22        ASUS
192.168.1.880     7C:B6:22:5D:4A:E5  Broadcom
192.168.1.881     61:91:E8:7B:69:50  Microsoft
192.168.1.882     82:B5:BF:89        Acer
192.168.1.883     87:A6:F2:25:80:B4  Lenovo
192.168.1.884     A7:AD:03:A0:AB:93  AMD
192.168.1.885     80:B4:A7:C5:03:A4  Cisco
192.168.1.886     65:79:9E:22:E2:15  HP Inc
192.168.1.887     A6:7F:7D:74        Samsung
192.168.1.888     C0:68:6B:90:8D:8B  AMD
192.168.1.889     AA:9E:06:95:2C:D4  Qualcomm
192.168.1.890     7C:B2:B2:14:C2:78  Realtek
192.168.1.891     82:B5:BF:CB        Realtek
192.168.1.892     13:18:08:77:E3:DD  Intel
192.168.1.893     8D:2D:AA:D9:43:72  Router
192.168.1.894     71:A4:AE:9C        Router
192.168.1.895     5A:9E:0E:99:2A:C1  Lenovo
192.168.1.896     C9:B6:B7:A1:C2:ED  Lenovo
192.168.1.897     EF:90:00:F9:E2:1F  AMD
192.168.1.898     03:A6:EA:29:43:7A  Acer
192.168.1.899     56:98:1B:2C:2E:C4  AMD
192.168.1.900     7C:B6:22:5D:4A:E5  Microsoft
192.168.1.901     61:91:C8:B4:B7:D9  Realtek
192.168.1.902     03:A6:E2:41:81:B6  Acer
192.168.1.903     32:AF:4B:2D:A7:91  Microsoft
192.168.1.904     80:B6:23:FD:F0:31  NVIDIA
192.168.1.905     A7:91:80:B4:A7:05  ASUS
192.168.1.906     03:A6:E7:E9:80:B4  NVIDIA
192.168.1.907     B2:05:03:A6:E2:41  Cisco
192.168.1.908     80:B6:23:EA:99:65  HP Inc
192.168.1.909     60:D4:18:3F:E2:15  Broadcom
192.168.1.910     4B:65:2C:D4:D8:77  Acer
192.168.1.911     69:40:F3:65:2E:C1  Lenovo
192.168.1.912     88:B4:F1:5D:C0:68  NVIDIA
192.168.1.913     B7:18:98:1F:AA:9E  Apple Inc
192.168.1.914     18:25:EF:1A:8D:2F  Acer
192.168.1.915     AA:9C:1B:05:EF:1A  Intel
192.168.1.916     9B:2F:AA:9E:0E:3D  Samsung
192.168.1.917     EF:18:98:0F:69:46  Intel
192.168.1.918     53:65:2C:D4:D8:B6  Acer
192.168.1.919     82:B5:BF:26        ASUS
192.168.1.920     B2:05:03:A6:F4:B1  Apple Inc
192.168.1.921     5F:82:8C:17        AMD
192.168.1.922     80:B4:A7:05:03:A4  Samsung
192.168.1.923     F7:89:80:B4:B1:3D  Cisco
192.168.1.924     4E:71:7B:B9        Realtek
192.168.1.925     03:A6:E2:81:80:B6  Qualcomm
192.168.1.926     B2:2D:03:A6:F4:A9  Apple Inc
192.168.1.927     80:B4:A7:05:03:A4  Qualcomm
192.168.1.928     B7:1A:9B:73:AA:9E  Qualcomm
192.168.1.929     0E:3D:2E:C1:80:B4  Broadcom
192.168.1.930     A6:7F:7D:1E        AMD
192.168.1.931     B1:5D:03:A6:E2:81  Dell Inc
192.168.1.932     5F:82:8C:C9        HP Inc
192.168.1.933     41:6F:AE:1A:FD:7E  Router
192.168.1.934     F7:D9:43:7A:F2:9D  Cisco
192.168.1.935     1B:71:EF:1A:9B:57  Cisco
192.168.1.936     AA:9E:0E:3D:EF:18  Intel
192.168.1.937     98:57:AA:9E:18:5D  Lenovo
192.168.1.938     82:B5:BF:6B        Qualcomm
192.168.1.939     EF:1A:8D:2F:AA:9C  ASUS
192.168.1.940     1B:5D:EF:1A:8D:2F  Broadcom
192.168.1.941     ED:A3:0B:71:23:51  Cisco
192.168.1.942     BC:70:7A:62        Realtek
192.168.1.943     C7:BB:86:17:4B:2D  Microsoft
192.168.1.944     71:A4:AE:23        Microsoft
192.168.1.945     EF:1A:8B:67:AA:90  Qualcomm
192.168.1.946     8B:22:23:C6:CA:3F  AMD
192.168.1.947     E2:5D:C0:6E:FF:D9  Broadcom
192.168.1.948     41:FE:0A:82:B2:D2  Qualcomm
192.168.1.949     58:18:8D:8F:ED:A2  AMD
192.168.1.950     08:4D:C1:18:8D:D1  Dell Inc
192.168.1.951     25:50:A3:2D:A7:91  NVIDIA
192.168.1.952     00:1A:2B:11        NVIDIA
192.168.1.953     C8:59:61:68:A5:2D  AMD
192.168.1.954     D2:84:43:7A:0A:98  NVIDIA
192.168.1.955     71:A4:AE:6A        NVIDIA
192.168.1.956     1B:2C:2E:C4:20:77  Microsoft
192.168.1.957     71:A4:AE:50        Qualcomm
192.168.1.958     7A:D3:0F:28:0D:A1  Acer
192.168.1.959     21:B2:E2:15:4B:EA  Broadcom
192.168.1.960     5F:82:8C:B7        Cisco
192.168.1.961     E2:75:C8:3F:E2:15  Dell Inc
192.168.1.962     60:93:9D:9D        AMD
192.168.1.963     A0:62:A8:26:85:D1  Intel
192.168.1.964     ED:A2:8A:44:67:5C  Router
192.168.1.965     04:3F:E2:D4:A3:3D  Cisco
192.168.1.966     2E:53:AE:FE:08:16  HP Inc
192.168.1.967     C2:FD:66:71:CA:3E  Qualcomm
192.168.1.968     32:14:8B:04:66:18  Router
192.168.1.969     3D:60:7A:AE        Qualcomm
192.168.1.970     02:B6:32:98:03:1D  Broadcom
192.168.1.971     A6:7F:7D:09        AMD
192.168.1.972     2C:D4:2C:B2:B2:14  AMD
